,Time,Low,High,Open,Close,Volume
103,1732125600,93251.36,94744.99,94042.58,94393.15,5645.00239808
104,1732104000,93382.89,94989.99,93561.47,94045.2,9203.44275229
105,1732082400,92379.07,93772.26,92617.54,93561.47,2816.8453318
106,1732060800,91600.0,92649.31,92445.04,92617.54,2663.74950483
107,1732039200,91500.0,94105.84,92963.12,92435.89,6880.00798122
108,1732017600,91026.74,93395.86,91709.49,92963.32,7821.89920787
109,1731996000,91234.32,92091.99,91939.64,91709.49,1586.24794232
110,1731974400,90403.24,91978.19,90521.32,91940.75,1979.00598103
111,1731952800,89720.74,92095.34,91636.23,90520.3,6379.11617357
112,1731931200,89372.65,92674.8,90282.71,91636.23,6991.67771502
113,1731909600,90051.24,92234.39,90621.27,90275.89,2381.65601532
114,1731888000,89640.83,90949.0,89877.11,90626.05,1588.3217606
115,1731866400,88713.64,90628.36,90577.62,89886.69,2170.03205895
116,1731844800,89920.23,91179.85,90679.64,90577.66,1087.83438282
117,1731823200,90353.42,91439.82,90476.2,90674.33,710.34149154
118,1731801600,89400.0,90935.79,90638.54,90467.27,1606.34329493
119,1731780000,90350.0,91446.39,90945.23,90636.24,1204.52923543
120,1731758400,90069.21,91344.05,91198.3,90952.45,2079.19094879
121,1731736800,91005.46,91621.18,91389.72,91203.76,1123.68277231
122,1731715200,90888.02,91820.73,91058.36,91389.71,2190.62397387
123,1731693600,89211.05,91934.62,89493.38,91058.36,7426.03427932
124,1731672000,87731.41,90702.12,89742.58,89493.38,8262.90033962
125,1731650400,87400.06,89778.0,87755.71,89742.57,1880.83784712
126,1731628800,87100.83,88506.78,87338.96,87755.72,2818.55868621
127,1731607200,86672.07,89742.96,89271.84,87340.4,7603.28649441
128,1731585600,87538.51,91831.25,91543.52,89266.96,9315.51596114
129,1731564000,89141.32,91715.26,90020.42,91545.36,3388.77075254
130,1731542400,89408.82,90651.64,90499.4,90015.3,3115.18595054
131,1731520800,88060.08,93290.89,92391.4,90493.82,14295.5143795
132,1731499200,87630.65,93495.0,87783.31,92391.41,17412.65532376
133,1731477600,86220.5,88200.0,86689.64,87789.62,5008.19591834
134,1731456000,86379.92,88666.0,88035.43,86691.48,5602.3252952
135,1731434400,87023.88,90100.0,87073.9,88035.43,13480.67616608
136,1731412800,85010.0,88050.36,87241.31,87073.27,12762.15030642
137,1731391200,85317.81,89993.69,88487.11,87241.48,6942.96214825
138,1731369600,86674.94,89600.0,88770.74,88487.12,6926.02062568
139,1731348000,84315.92,89666.0,84740.22,88770.73,14917.6343657
140,1731326400,81550.74,85000.0,82217.97,84739.41,13910.53117793
141,1731304800,80658.95,82444.39,80800.43,82217.97,2813.57804724
142,1731283200,80277.34,81943.26,80427.69,80808.62,3918.37507607
143,1731261600,78455.37,81534.28,80430.16,80428.92,6023.25038086
144,1731240000,79250.0,80787.73,79885.9,80430.85,3245.17414631
145,1731218400,78649.96,80000.0,79102.28,79885.68,2812.02574735
146,1731196800,76535.33,79799.79,76716.06,79100.68,4647.76077651
147,1731175200,76151.9,76952.67,76279.09,76716.06,1384.74994856
148,1731153600,75758.58,76583.19,76532.39,76272.1,1306.1591283
149,1731132000,76400.0,76845.0,76595.56,76534.61,966.89675867
150,1731110400,76184.3,76706.02,76566.72,76595.55,1178.76421785
151,1731088800,76350.29,77312.18,76454.18,76566.73,7862.66225944
152,1731067200,75689.0,76660.72,76020.94,76454.18,6116.6295589
153,1731045600,75749.04,76410.4,76051.2,76020.93,1962.6816335
154,1731024000,75654.26,76419.44,75925.0,76051.21,2436.4253108
155,1731002400,75545.45,76999.0,76372.09,75920.0,9262.49558615
156,1730980800,74551.42,76582.97,74776.42,76372.09,7875.96877018
157,1730959200,74463.96,75183.93,74793.45,74776.42,1700.43708579
158,1730937600,74664.42,76067.11,75646.55,74793.45,3093.50063469
159,1730916000,74453.55,76509.56,74504.89,75646.55,10354.75681676
160,1730894400,73519.51,75900.0,74319.62,74504.53,12388.68915613
161,1730872800,72723.42,75410.1,74785.28,74315.87,8423.81765905
162,1730851200,69285.82,75000.0,69380.64,74781.91,14230.85474175
163,1730829600,68713.49,70282.5,69951.04,69380.73,3784.58841969
164,1730808000,68626.59,70557.67,68780.01,69955.78,6206.0383158
165,1730786400,68528.77,69059.32,68697.15,68777.08,1232.31909917
166,1730764800,67427.53,68750.0,67810.15,68697.66,1644.71544152
167,1730743200,66783.77,68042.0,67794.72,67807.48,4809.60689343
168,1730721600,67191.0,69210.66,68734.39,67794.73,5311.21780617
169,1730700000,68405.28,69123.08,68759.28,68734.39,1087.77381588
170,1730678400,68201.0,69453.94,68736.4,68759.28,1222.41519969
171,1730656800,67664.17,69330.67,68336.43,68738.18,2044.27789504
172,1730635200,67444.0,68534.69,68330.01,68336.38,2080.85430162
173,1730613600,68168.9,68742.89,68408.05,68330.01,669.86697425
174,1730592000,67833.0,69364.65,69360.95,68408.05,1963.88589375
175,1730570400,69131.11,69560.63,69378.66,69358.94,553.53108456
176,1730548800,69000.0,69682.6,69579.3,69376.59,723.73871343
177,1730527200,69382.33,69808.17,69675.44,69579.3,379.47454231
178,1730505600,69414.79,69891.92,69466.64,69675.43,547.25210074
179,1730484000,68720.0,69612.88,69555.27,69467.29,3255.03674552
180,1730462400,69025.0,71620.0,69937.72,69552.21,7951.11436652
181,1730440800,69020.82,70166.48,69541.04,69937.72,1473.95579354
182,1730419200,68750.37,70364.64,70198.02,69541.05,2615.1809063
183,1730397600,69559.33,70744.35,70740.51,70197.83,5008.38381681
184,1730376000,70249.1,72261.69,72200.11,70740.51,7301.67716527
